,iteration​,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,target_function
43,43.0,-0.03729802235762723,-0.03738708687775749,-0.03712609360830899,-0.03724342963496679,-0.03720968983300311,-0.03551303207469824,-0.0376029312618607,-0.03775291635062142,-0.03782434910938946,-0.037655055950576055,-0.0378381117862579,-0.03786353358233749,-0.03786353358233749,-0.037352765775103845,-0.03713958435801759,-0.03730099770372855,-0.03725573664363494,-0.037215237831178645,-0.03731896415195809,-0.03710947229140951,-0.0377799755606613,-0.036841074987086206,-0.03784027423628558,-0.037826830694724464,-0.03756921429166844,-0.03783072739770743,-0.03784790727759809,-0.03779512764561083,-0.03774032900658399,-0.03786353358233749,-0.03785676290405256,-0.03785503191378158,-0.03782443219357286,-0.03786353358233749,-0.03761726506751562,-0.036841074987086206,-0.03710947229140951,-0.03753251140405542,-0.037163998561596794,-0.03614806357968441,-0.03761176766526812,-0.036958765766736484,-0.03777662427342345,-0.03782239429816417,-0.03781024031072444,-0.03786353358233749,-0.037858150458149005,-0.037299242913776516,-0.037562038595441015,-0.03740057327759091,-0.037476342977260546,-0.03756019202761669,-0.037776043902744506,-0.03769027660533235,-0.03749016396908766,-0.037782903308245366,-0.037642431480633017,-0.03785476523726633,-0.03783800685662227,-0.03786353358233749,-0.037591447317327165,-0.03745028825662921,-0.036450482888388216,-0.03727409180127837,-0.03779791146569149,-0.037563634164686624,-0.03514481583200907,-0.037788567518991754,-0.03782851044619086,-0.03786353358233749,-0.037638894932134445,-0.036911739451763556,-0.03576198211288759,-0.03510648878615081,-0.03756723277850036,-0.034931808472937406,-0.03774191309171376,-0.03761044567788929,-0.037537020375592894,-0.036322832611835616,-0.03759559480182196,-0.03719842884452384,-0.03524073847634775,-0.03786353358233749,-0.037819654383653055,-0.03786353358233749,-0.03786353358233749,-0.037835541599363386,-0.03786353358233749,-0.037843761880632494,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03780699445256658,-0.037847204223801396,-0.03786353358233749,-0.037823245522019135,-0.037815906802256515,-0.03779033270179575,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03782824450938496,-0.03785476523726633,-0.03783085465362963,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,-0.03786353358233749,0.5993528890422927
44,44.0,-0.03818586398794037,-0.03828943125898162,-0.03802356098745559,-0.03813614108055802,-0.038093109699734874,-0.036381310826509125,-0.038500398641007294,-0.038636336217353184,-0.03873165846204827,-0.03856236530323486,-0.03874542113891671,-0.038770842934996295,-0.038770842934996295,-0.03825511015632797,-0.038013162251237145,-0.03819370914931978,-0.03816304599629375,-0.03810307946149179,-0.038182821140187596,-0.03801678164406832,-0.03868728491332011,-0.0377385423662328,-0.03874758358894439,-0.03873414004738327,-0.03847652364432725,-0.03871856902802057,-0.0387552166302569,-0.03870243699826964,-0.0386476383592428,-0.038770842934996295,-0.038764072256711364,-0.03876234126644039,-0.038731741546231664,-0.038770842934996295,-0.038505106697828764,-0.0377385423662328,-0.03801678164406832,-0.038439820756714226,-0.0380278555498263,-0.03700207859440171,-0.03851907701792693,-0.03784660739704963,-0.03868393362608226,-0.038729703650822976,-0.03871754966338325,-0.038770842934996295,-0.03876545981080781,-0.03819671029292311,-0.03846934794809982,-0.038264430265820416,-0.03838365232991935,-0.0384675013802755,-0.03866388553305765,-0.038597585957991155,-0.038397473321746464,-0.03869021266090417,-0.03854974083329182,-0.03876207458992514,-0.038745316209281074,-0.038770842934996295,-0.03849875666998597,-0.03833812988694235,-0.03730449790310551,-0.03818140115393718,-0.038705220818350296,-0.03847094351734543,-0.0359793631243807,-0.03869587687165056,-0.038735819798849665,-0.038770842934996295,-0.03854620428479325,-0.03781904880442236,-0.036596529405259225,-0.03595563398559002,-0.03845994422409159,-0.03576635576530904,-0.038649222444372563,-0.038498287308202435,-0.0384443297282517,-0.037225176993059744,-0.038502904154480766,-0.038057408830675814,-0.03607528576871938,-0.038770842934996295,-0.03872696373631186,-0.038770842934996295,-0.038770842934996295,-0.03874285095202219,-0.038770842934996295,-0.0387510712332913,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038714303805225385,-0.0387545135764602,-0.038770842934996295,-0.03873055487467794,-0.03872321615491532,-0.038697642054454556,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.03873555386204377,-0.03876207458992514,-0.038738164006288434,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,-0.038770842934996295,0.5978601259422912
45,45.0,-0.03906910437577149,-0.0391362901790194,-0.03889734257935109,-0.03901459794784782,-0.03898119033977254,-0.037213705721592494,-0.039374180232902796,-0.03952441685739085,-0.03961973910208594,-0.03945044594327253,-0.039633501778954375,-0.039658923575033964,-0.039658923575033964,-0.03909234530361789,-0.03890124289127481,-0.039081789789357446,-0.03905112663633142,-0.038972020801180736,-0.03905305148394225,-0.03890486228410599,-0.03957052530115123,-0.038579328761663555,-0.03963566422898206,-0.03962222068742094,-0.03936460428436492,-0.03960664966805824,-0.039643297270294565,-0.03959051763830731,-0.03953571899928047,-0.039658923575033964,-0.03965215289674903,-0.03965042190647806,-0.03961982218626933,-0.039658923575033964,-0.039388347085659886,-0.038579328761663555,-0.03890486228410599,-0.039327901396751894,-0.03889808589358096,-0.03787586018629721,-0.03939753388521673,-0.038711997488597744,-0.03957201426611993,-0.039617784290860644,-0.039605630303420916,-0.03963555215131709,-0.03965354045084548,-0.03907049188481861,-0.039347804815389624,-0.039124299229934656,-0.03925388267367401,-0.03935558202031317,-0.03955196617309532,-0.039485666598028824,-0.03928555396178413,-0.03957829330094184,-0.03943782147332949,-0.039650155229962805,-0.03963339684931874,-0.039658923575033964,-0.03938683731002364,-0.03922137027477347,-0.03815490807128413,-0.03904200772494397,-0.039593301458387964,-0.0393590241573831,-0.03681530926760491,-0.03958395751168823,-0.03962390043888733,-0.039658923575033964,-0.03941643462854791,-0.038697505671712165,-0.03742424902494829,-0.03677372983253122,-0.03934802486412926,-0.036584451612250234,-0.03953730308441023,-0.03938152769603356,-0.03933241036828937,-0.03808933481220737,-0.039390984794518434,-0.038904267750713595,-0.036911231911943586,-0.039658923575033964,-0.03961504437634953,-0.039658923575033964,-0.039658923575033964,-0.03963093159205986,-0.039658923575033964,-0.03963915187332897,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.03960238444526305,-0.03964259421649787,-0.039658923575033964,-0.03961863551471561,-0.03961129679495299,-0.039585722694492224,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.03962363450208144,-0.039650155229962805,-0.0396262446463261,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,-0.039658923575033964,0.5964404759695987
46,46.0,-0.03977543109283691,-0.03986070366097442,-0.03962175606130611,-0.03972959335944306,-0.03968941996498867,-0.03791473386203765,-0.040098593714857814,-0.04024883033934587,-0.040344152584040956,-0.04017485942522755,-0.04035791526090939,-0.04038333705698898,-0.04038333705698898,-0.039816758785572906,-0.039607569608340235,-0.039796785200952686,-0.03975935626154754,-0.039696434283135754,-0.03977746496589727,-0.03961573820196172,-0.04029493878310625,-0.0392735911157296,-0.040360077710937074,-0.04034663416937596,-0.040089017766319936,-0.04033106315001326,-0.04036771075224958,-0.040314931120262326,-0.040260132481235486,-0.04038333705698898,-0.04037656637870405,-0.040374835388433075,-0.04034423566822435,-0.04038333705698898,-0.040112760567614904,-0.0392735911157296,-0.03961573820196172,-0.04005231487870691,-0.039622499375535976,-0.03857688832674237,-0.04012194736717175,-0.03943229147681325,-0.040296427748074945,-0.04032601391607677,-0.040330043785375934,-0.040359965633272106,-0.0403779539328005,-0.03978093809562355,-0.04007221829734464,-0.039848712711889674,-0.03997829615562903,-0.040079995502268186,-0.040276379655050334,-0.04021008007998384,-0.04000054937337937,-0.04030270678289686,-0.04016223495528451,-0.04037456871191782,-0.04035781033127376,-0.04038333705698898,-0.04011125079197866,-0.03994166426298898,-0.03885593621172929,-0.039750237350160096,-0.04031771494034298,-0.04008343763933812,-0.03750015355131117,-0.040304251499903736,-0.04034831392084235,-0.04038333705698898,-0.040140848110502926,-0.03940161580318879,-0.03812527716539345,-0.03745445462249799,-0.040072438346084274,-0.03727459447257677,-0.04025229849600547,-0.04008563782751018,-0.04005682385024439,-0.038790362952652535,-0.04011539827647345,-0.03962868123266861,-0.03759607619564985,-0.04038333705698898,-0.04033945785830455,-0.04038333705698898,-0.04038333705698898,-0.04035534507401488,-0.04038333705698898,-0.04036356535528399,-0.04038333705698898,-0.04038333705698898,-0.04037921756324947,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04032679792721807,-0.04036700769845289,-0.04038333705698898,-0.04034304899667063,-0.04033571027690801,-0.04031013617644724,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.040348047984036454,-0.04037456871191782,-0.04035065812828112,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,-0.04038333705698898,0.5952948154554918
47,47.0,-0.03991774321516879,-0.0400030157833063,-0.039764068183637986,-0.03987190548177494,-0.03983173208732055,-0.03805704598436953,-0.04024090583718969,-0.04039114246167775,-0.040486464706372835,-0.04031717154755943,-0.04050022738324127,-0.04052564917932086,-0.04052564917932086,-0.039959070907904785,-0.039749881730672114,-0.039939097323284566,-0.03990166838387942,-0.03983874640546763,-0.03991977708822915,-0.0397580503242936,-0.04043725090543813,-0.03941590323806148,-0.040502389833268954,-0.040488946291707836,-0.040231329888651815,-0.04047337527234514,-0.04051002287458146,-0.040457243242594206,-0.040402444603567365,-0.04052564917932086,-0.04051887850103593,-0.040517147510764955,-0.04048654779055623,-0.04052564917932086,-0.04025507268994678,-0.03941590323806148,-0.0397580503242936,-0.04019462700103879,-0.039764811497867855,-0.03871920044907425,-0.04026425948950363,-0.03957460359914513,-0.040438739870406824,-0.04046832603840865,-0.04047235590770781,-0.040502277755603985,-0.04052026605513238,-0.03992325021795543,-0.04021453041967652,-0.03999102483422155,-0.040120608277960906,-0.040222307624600065,-0.040418691777382214,-0.04035239220231572,-0.04014286149571125,-0.04044501890522874,-0.04030454707761639,-0.0405168808342497,-0.04050012245360564,-0.04052564917932086,-0.04025356291431054,-0.04008397638532086,-0.03899824833406117,-0.039892549472491975,-0.04046002706267486,-0.040225749761669996,-0.03764246567364305,-0.040446563622235615,-0.04049062604317423,-0.04052564917932086,-0.040283160232834805,-0.03954392792552067,-0.03826758928772533,-0.03759676674482987,-0.040214750468416154,-0.03741690659490865,-0.04039461061833735,-0.04022794994984206,-0.040199135972576266,-0.038932675074984414,-0.04025771039880533,-0.03977099335500049,-0.03773838831798173,-0.04052564917932086,-0.04048176998063643,-0.04052564917932086,-0.04052564917932086,-0.04049765719634676,-0.04052564917932086,-0.040505877477615866,-0.04052564917932086,-0.04052564917932086,-0.04052152968558135,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04046911004954995,-0.04050931982078477,-0.04052564917932086,-0.04048536111900251,-0.04047802239923989,-0.04045244829877912,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.040490360106368334,-0.0405168808342497,-0.040492970250613,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,-0.04052564917932086,0.5950658631210832
48,48.0,-0.0402013313557263,-0.04028660392386381,-0.0400476563241955,-0.04015549362233245,-0.04011071046446586,-0.03833602436151484,-0.040524493977747204,-0.04067473060223526,-0.040770052846930346,-0.04060075968811694,-0.04078381552379878,-0.04080923731987837,-0.04080923731987837,-0.0402380492850501,-0.040033469871229625,-0.04022268546384208,-0.040185256524436934,-0.040122334546025144,-0.04020336522878666,-0.04004163846485111,-0.04072083904599564,-0.039699491378618994,-0.040785977973826465,-0.04077253443226535,-0.040514918029209326,-0.04075696341290265,-0.040793611015138974,-0.04074083138315172,-0.04068603274412488,-0.04080923731987837,-0.04079785687818124,-0.040800735651322466,-0.04077013593111374,-0.04080923731987837,-0.0405340510670921,-0.039699491378618994,-0.04004163846485111,-0.0404782151415963,-0.04004839963842537,-0.038998178826219566,-0.04054784763006114,-0.03985819173970264,-0.040722328010964336,-0.04075191417896616,-0.040755944048265325,-0.0407858658961615,-0.04080385419568989,-0.04020683835851294,-0.04049811856023403,-0.040274612974779064,-0.04040419641851842,-0.040505895765157576,-0.04069767015452753,-0.04063598034287323,-0.04042644963626876,-0.04072860704578625,-0.0405881352181739,-0.040800468974807214,-0.04078371059416315,-0.04080923731987837,-0.04053715105486805,-0.04036756452587837,-0.03927722671120648,-0.04017613761304949,-0.04074361520323237,-0.04050933790222751,-0.037921444050788365,-0.040730151762793126,-0.04077421418373174,-0.04080923731987837,-0.04056674837339232,-0.03982751606607818,-0.03854656766487064,-0.03787574512197518,-0.040498338608973665,-0.037695884972053964,-0.04067819875889486,-0.04050692832698737,-0.04048272411313378,-0.039216263215541926,-0.04054129853936284,-0.040054581495558,-0.03801736669512704,-0.04080923731987837,-0.04076535812119394,-0.04080923731987837,-0.04080923731987837,-0.04078124533690427,-0.04080923731987837,-0.04078946561817338,-0.04080923731987837,-0.04080923731987837,-0.04080511782613886,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04075269819010746,-0.04079290796134228,-0.04080923731987837,-0.04076894925956002,-0.0407616105397974,-0.04073603643933663,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.040773948246925845,-0.040800468974807214,-0.04077655839117051,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,-0.04080923731987837,0.5946159533258959
49,49.0,-0.04117317624638263,-0.04124563402200465,-0.04102876008948865,-0.041140887618486964,-0.04104699304814529,-0.039272953103501804,-0.04150988797390172,-0.04165106544120594,-0.04175544684308486,-0.041550363448774524,-0.0417692095199533,-0.041794631316032886,-0.041794631316032886,-0.0412056321559121,-0.040970258839371734,-0.04120807945999659,-0.04115730113254625,-0.04109417943668147,-0.04118446899407981,-0.04097842743299322,-0.041692683936651966,-0.04068488537477351,-0.04177137196998098,-0.04175792842841986,-0.04150031202536384,-0.041742357409057164,-0.04177900501129349,-0.04172622537930623,-0.04166236758309556,-0.041794631316032886,-0.04178325087433576,-0.04176831852218447,-0.041755529927268255,-0.041794631316032886,-0.04150589595774842,-0.04068488537477351,-0.04097842743299322,-0.041463609137750816,-0.04100263312124218,-0.03995241230903638,-0.04148463659820325,-0.040830036630358967,-0.04170772200711885,-0.041737308175120676,-0.04174133804441984,-0.04177125989231601,-0.0417892481918444,-0.04119223235466746,-0.041483512556388547,-0.04126000697093358,-0.04136272013219659,-0.04148699953045073,-0.04168306415068204,-0.041595010441014074,-0.04139829452692509,-0.041714001041940764,-0.041573529214328414,-0.04178586297096173,-0.04174686346031893,-0.041794631316032886,-0.04152254505102256,-0.041339409416534696,-0.04023146019402329,-0.041112926581191596,-0.041729009199386886,-0.04149473189838202,-0.03883576453009331,-0.04171554575894764,-0.041759608179886255,-0.041794631316032886,-0.0415299012395481,-0.04081291006223269,-0.039438647014176854,-0.038767824471281395,-0.04148373260512818,-0.03858796432136018,-0.041663592755049376,-0.0414787732176437,-0.04146811810928829,-0.040171003082821406,-0.04152669253551736,-0.04099086407923743,-0.03891373627529461,-0.041794631316032886,-0.04175075211734845,-0.041794631316032886,-0.041794631316032886,-0.04176663933305878,-0.041794631316032886,-0.04177485961432789,-0.041794631316032886,-0.041794631316032886,-0.041790511822293375,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041738092186261976,-0.041778301957496794,-0.041794631316032886,-0.04175434325571453,-0.04174700453595191,-0.04172143043549115,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.04175934224308036,-0.04178586297096173,-0.041761952387325024,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,-0.041794631316032886,0.5931317457725861
50,50.0,-0.04131052091436382,-0.04138297868998584,-0.04116610475746984,-0.04127823228646815,-0.04118433771612648,-0.03941029777148299,-0.04164723264188291,-0.04178841010918713,-0.04189279151106605,-0.04168770811675571,-0.041906554187934486,-0.041931975984014075,-0.041931975984014075,-0.04134297682389329,-0.04110760350735292,-0.04134542412797778,-0.04129464580052744,-0.04123152410466266,-0.041321813662061,-0.04111577210097441,-0.041830028604633154,-0.0408222300427547,-0.04190871663796217,-0.04189527309640105,-0.04163765669334503,-0.04187970207703835,-0.04191634967927468,-0.04186357004728742,-0.041799712251076745,-0.041931975984014075,-0.041920595542316946,-0.04190566319016566,-0.041892874595249444,-0.041931975984014075,-0.04164324062572961,-0.0408222300427547,-0.04111577210097441,-0.041600953805732005,-0.04113997778922337,-0.04008975697701757,-0.04162198126618444,-0.040967381298340155,-0.04184506667510004,-0.041874652843101864,-0.04187868271240103,-0.0419086045602972,-0.04192659285982559,-0.041329577022648646,-0.041620857224369735,-0.04139735163891477,-0.04150006480017778,-0.04162434419843192,-0.04182040881866323,-0.04173235510899526,-0.04153563919490628,-0.04185134570992195,-0.0417108738823096,-0.041923207638942916,-0.04188420812830012,-0.041931975984014075,-0.04165988971900375,-0.041476754084515885,-0.040368804862004476,-0.041250271249172785,-0.041866353867368075,-0.04163207656636321,-0.0389731091980745,-0.04185289042692883,-0.041896952847867444,-0.041931975984014075,-0.041667245907529286,-0.04095025473021388,-0.03957599168215804,-0.038905169139262584,-0.04162107727310937,-0.038725308989341366,-0.041800937423030565,-0.04161611788562489,-0.04160546277726948,-0.040308347750802595,-0.041664037203498545,-0.04112820874721862,-0.0390510809432758,-0.041931975984014075,-0.04188809678532964,-0.041931975984014075,-0.041931975984014075,-0.04190398400103997,-0.041931975984014075,-0.04191220428230908,-0.041931975984014075,-0.041931975984014075,-0.04192785649027456,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041875436854243164,-0.04191564662547798,-0.041931975984014075,-0.04189168792369572,-0.0418843492039331,-0.041858775103472336,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.04189668691106155,-0.041923207638942916,-0.04189929705530621,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,-0.041931975984014075,0.5929191683690066
51,51.0,-0.04144736815973468,-0.041519825935356705,-0.041302952002840704,-0.04141507953183902,-0.041321184961497344,-0.03954714501685386,-0.04178407988725377,-0.041925257354557995,-0.042029638756436914,-0.04182455536212658,-0.04204340143330535,-0.04206882322938494,-0.04206882322938494,-0.041479824069264155,-0.04124445075272379,-0.041482271373348645,-0.041431493045898306,-0.041368371350033524,-0.04145866090743187,-0.041252619346345276,-0.04196687585000402,-0.04095907728812556,-0.04204556388333303,-0.042032120341771916,-0.041774503938715894,-0.04201654932240922,-0.04205319692464554,-0.042000417292658285,-0.04193655949644761,-0.04206882322938494,-0.04205744278768781,-0.04204251043553652,-0.04202972184062031,-0.04206882322938494,-0.04178008787110048,-0.04095907728812556,-0.041252619346345276,-0.04173780105110287,-0.04127682503459423,-0.04022660422238843,-0.0417588285115553,-0.04110422854371102,-0.041981913920470904,-0.04201150008847273,-0.04201552995777189,-0.042045451805668065,-0.042063440105196456,-0.04146642426801951,-0.0417577044697406,-0.04153419888428563,-0.041636912045548646,-0.04176119144380278,-0.041957256064034096,-0.04186920235436613,-0.04167248644027714,-0.04198819295529282,-0.04184772112768047,-0.04206005488431378,-0.042021055373670985,-0.04206882322938494,-0.041796736964374616,-0.04161360132988675,-0.04050565210737534,-0.04138711849454365,-0.04200320111273894,-0.041768923811734075,-0.039109956443445365,-0.041989737672299694,-0.04203380009323831,-0.04206882322938494,-0.04180409315290015,-0.041087101975584746,-0.03971283892752891,-0.03904201638463345,-0.04175792451848023,-0.03886215623471223,-0.04193778466840143,-0.04175296513099575,-0.041742310022640346,-0.04044519499617346,-0.04180088444886941,-0.041265055992589485,-0.039187928188646665,-0.04206882322938494,-0.042024944030700506,-0.04206882322938494,-0.04206882322938494,-0.04204083124641084,-0.04206882322938494,-0.042049051527679945,-0.04206882322938494,-0.04206882322938494,-0.04206470373564543,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04201228409961403,-0.04205249387084885,-0.04206882322938494,-0.042028535169066586,-0.042021196449303966,-0.0419956223488432,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04203353415643241,-0.04206005488431378,-0.04203614430067708,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,-0.04206882322938494,0.5927081973823229
52,52.0,-0.04185201755144288,-0.04192012387366182,-0.04171200764901169,-0.04182413517801,-0.04173024060766833,-0.0399430367006962,-0.042193135533424755,-0.04233431300072898,-0.0424386944026079,-0.04223361100829756,-0.042452457079476334,-0.04247787887555592,-0.04247787887555592,-0.04188887971543514,-0.04165350639889477,-0.04189132701951963,-0.04184054869206929,-0.04176426303387586,-0.04186771655360285,-0.04165726873805348,-0.042375931496175,-0.04135937522643068,-0.042454619529504016,-0.0424411759879429,-0.04218355958488688,-0.0424256049685802,-0.042462252570816525,-0.04240947293882927,-0.042345615142618594,-0.04247787887555592,-0.042466498433858794,-0.042451566081707505,-0.04243877748679129,-0.04247787887555592,-0.04218914351727146,-0.04135937522643068,-0.04165726873805348,-0.04214685669727385,-0.04168588068076522,-0.04062690216069355,-0.042163477903263503,-0.041513284189882003,-0.04239096956664189,-0.04242055573464371,-0.042424585603942876,-0.04245450745183905,-0.04246808949690466,-0.041875479914190494,-0.04216676011591158,-0.041943254530456615,-0.04203720998385376,-0.042170247089973766,-0.04236631171020508,-0.04227825800053711,-0.042081542086448126,-0.0423972486014638,-0.04225677677385145,-0.042469110530484765,-0.04243011101984197,-0.04247787887555592,-0.0422057926105456,-0.04202265697605773,-0.040905950045680456,-0.04179176788625185,-0.04241225675890992,-0.04217797945790506,-0.039514605835153566,-0.04239879331847068,-0.04244285573940929,-0.04247787887555592,-0.042204391091205266,-0.041491751367292946,-0.04011313686583402,-0.03944666577634165,-0.04215822245678535,-0.03925804791855457,-0.04234684031457241,-0.042162020777166735,-0.04215136566881133,-0.0408410866800158,-0.042209940095040394,-0.04167411163876047,-0.039583819872489004,-0.04247787887555592,-0.04243399967687149,-0.04247787887555592,-0.04247787887555592,-0.04244988689258182,-0.04247787887555592,-0.04245810717385093,-0.04247787887555592,-0.04247787887555592,-0.04247375938181641,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04242133974578501,-0.04246154951701983,-0.04247787887555592,-0.04243759081523757,-0.04243025209547495,-0.042404677995014184,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.042442589802603396,-0.042469110530484765,-0.04244519994684806,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,-0.04247787887555592,0.5920919615933032
